,grid_id,coordinate,address
13121,142923,"23.039503032,120.212527834",臺南市安南區北安路段口培安路
13122,172927,"22.927743032,120.243327834",臺南市仁德區文賢里中正路一段段巷弄293-50號與段巷弄口
13123,172859,"22.957663032,120.243327834",臺南市仁德區段巷弄號後壁里民安路一段180號附近與段巷弄口
13124,88583,"23.013103032,120.156207834",臺南市將軍區段口巷弄號西甲里西華1-15號前路口
13125,215751,"22.972183032,120.287767834",臺南市歸仁區南保里民權二街段巷弄11號與段巷弄口
13126,149815,"22.999023032,120.219567834",臺南市北區段中華北路與安明路口
13127,99541,"23.053583032,120.167647834",臺南市學甲區段口巷弄號秀昌里174線與集和街口
13128,161364,"22.966463032,120.231447834",臺南市東區生產路段生產路口巷弄號
13129,91030,"23.058423032,120.158847834",臺南市學甲區段口巷弄號中洲里中洲463號旁路口
13130,143043,"22.986703032,120.212527834",臺南市東區樹林街1段150號0
13131,80360,"23.078223032,120.147847834",臺南市安南區公學路6段口469巷弄號
13132,214535,"22.946223032,120.286447834",臺南市善化區文正里文正路段口巷弄19號
13133,154964,"22.977463032000003,120.224847834",臺南市東區崇德四街7段14附近
13134,238737,"22.956343032,120.311527834",臺南市新營區護鎮里區道南74線段區道南78-1線口巷弄號
13135,131590,"22.977023032,120.200647834",臺南市南區水交社路段興昌路口巷弄號
13136,122871,"23.073383032,120.191847834",臺南市安南區公學路2段220號
13137,119263,"22.977903032,120.187887834",臺南市南區金華路2段口39巷弄98號
13138,149757,"23.024543032,120.219567834",臺南市永康區中正南路段巷弄200號與段巷弄口
13139,143075,"22.972623032,120.212527834",臺南市南區大同路2482段南側大同路248267
13140,209318,"22.997703032,120.281167834",臺南市歸仁區和順路段口大廟里省道臺39線
13141,143084,"22.968663032,120.212527834",臺南市南區大同路2段64082南側大同路2640
13142,149709,"23.045663032,120.219567834",臺南市安南區永安路段17南側
13143,122883,"23.068103032,120.191847834",臺南市安南區安吉路2段口公學路2
13144,215771,"22.963383032000003,120.287767834",臺南市歸仁區南保里民權南路段182號
13145,149822,"22.995943032,120.219567834",臺南市東區段大學路(成大成功校區前)
13146,143025,"22.994623032,120.212527834",臺南市東區段號四維地下道
13147,148770,"23.084823032000003,120.218687834",臺南市安定區嘉同里大同段口巷弄115之5號
13148,59074,"22.907063032,120.125407834",臺南市北門區段口巷弄號保吉里台61線南向接台84線匝道
13149,154941,"22.987583032,120.224847834",臺南市東區衛國街段口110巷弄1號
13150,142948,"23.028503032,120.212527834",臺南市安南區郡安路段敦安街口巷弄號
13151,172906,"22.936983032,120.243327834",臺南市仁德區文賢里保安路2段巷弄462號與段巷弄口
13152,190570,"23.018823032,120.261807834",臺南市永康區永大二路段5
13153,134781,"23.068983032,120.204167834",臺南市學甲區段口巷弄號宅港里台19線111.6公里
13154,142971,"23.018383032000003,120.212527834",臺南市北區西門路四段段巷弄584號與段巷弄口
13155,136166,"23.020583032,120.205487834",臺南市北區北成路段育成路口巷弄號
13156,234546,"22.930383032,120.307127834",臺南市新營區民生里三民路段中華路口巷弄號
13157,187104,"23.047863032,120.258287834",臺南市永康區蔦松三街段口蔦松三街147
13158,191358,"23.046103032,120.262687834",臺南市永康區段中正北路與正北一路口
13159,209306,"23.002983032,120.281167834",臺南市歸仁區大廟里大廟五街段巷弄號口與大廟五街段189巷弄口
13160,125185,"22.990223032000003,120.194047834",臺南市中西區大仁街段巷弄號北側與康樂街段巷弄口
13161,220719,"23.030263032,120.293047834",臺南市新化區段號全興里竹子腳95之1號前
13162,242591,"22.943583032,120.315487834",臺南市新營區中正路段中正路口巷弄號
13163,162565,"22.999023032,120.232767834",臺南市北區小東路段口巷弄401號
13164,198621,"23.029383032,120.270167834",臺南市永康區中山北路段477
13165,116632,"23.013543032,120.185247834",臺南市北區中華北路一段段口巷弄277號
13166,234976,"22.928183032,120.307567834",臺南市新營區民榮里濟安街段興農街口巷弄號
13167,84658,"23.057103032,120.152247834",臺南市安南區段育英街
13168,143017,"22.998143032,120.212527834",臺南市北區北門路二段段口巷弄13516號
13169,120369,"23.052263032,120.189207834",臺南市安南區安吉路2段本原街口巷弄號
13170,169993,"22.909703032,120.240247834",臺南市安定區段口巷弄號市133線許中營1-37號
13171,246175,"23.049623032,120.319447834",臺南市新化區段口巷弄號護國里台20線14K處
13172,216458,"23.035103032,120.288647834",臺南市新化區省道臺20線段省道臺39線口巷弄號
13173,173094,"23.041263032,120.243767834",臺南市永康區中正北路段口巷弄188號
13174,219857,"23.035543032,120.292167834",臺南市新化區段口巷弄號豐榮里台20線10.5K處
13175,200218,"23.074703032,120.271927834",臺南市新市區大洲里區道南135線段口巷弄社內184-60號
13176,145532,"23.013543032,120.215167834",臺南市北區長榮路五段段口378巷弄號
13177,263465,"22.922023032,120.337047834",臺南市山上區段口巷弄號明和里北勢洲83號前(南140-1線0.7K)
13178,215213,"23.021903032,120.287327834",臺南市新化區段號崙頂里崙仔頂394號旁
13179,256580,"22.959423032,120.330007834",臺南市關廟區中山路1段香洋路口巷弄號
13180,178856,"22.936983032,120.249487834",臺南市安定區蘇厝里市道178線段直加弄大道口巷弄號
13181,122472,"23.061943032,120.191407834",臺南市安南區安吉路2段附近
13182,264731,"22.925983032,120.338367834",臺南市山上區段口巷弄號明和里北勢洲90號對面
13183,142094,"23.030263032,120.211647834",臺南市安南區安和路1段159號
13184,154721,"23.084383032,120.224847834",臺南市安定區港南里市道178線段口巷弄港口1-59號
13185,134934,"23.001663032,120.204167834",臺南市北區北華街段長北街口巷弄號
13186,90223,"23.039503032,120.157967834",臺南市安南區本田路2段518
13187,74407,"23.079543032,120.141687834",臺南市安南區公學路6段口720巷弄號
13188,215233,"23.013103032,120.287327834",臺南市永康區段大埔路二段8巷、台39線橋下便道
13189,154799,"23.050063032,120.224847834",臺南市安南區開安路段巷弄號東側與開安五街段巷弄口
13190,142121,"23.018383032000003,120.211647834",臺南市北區段巷弄號北成路與北安路一段94巷口與段巷弄口
13191,230483,"23.035103032,120.303167834",臺南市新化區豐榮里正新路段信義路口巷弄號
13192,140281,"23.079983032,120.209887834",臺南市安定區中崙段口巷弄75號
13193,150525,"23.060623032,120.220447834",臺南市安南區安和路4538段
13194,215239,"23.010463032,120.287327834",臺南市歸仁區西埔里省道臺39線段號西埔一街633
13195,229113,"23.076903032,120.301847834",臺南市新市區港墘里中山路段口巷弄76號
13196,193117,"23.020143032,120.264447834",臺南市永康區大同街段西勢路口740巷弄號
13197,221295,"22.963823032,120.293487834",臺南市歸仁區新厝里大成路段口巷弄17號
13198,200267,"23.053143032,120.271927834",臺南市永康區中正北路段口王行路
13199,224737,"22.945343032,120.297007834",臺南市善化區中山路段口巷弄239號
13200,140690,"23.087023032,120.210327834",臺南市安定區新吉里新吉段口巷弄1月8日號
13201,228986,"22.945783032,120.301407834",臺南市善化區光文里中山路段仁愛路口巷弄號
13202,161228,"23.026303032,120.231447834",臺南市永康區正南一街段尚頂路口巷弄號
13203,195208,"23.035103032,120.266647834",臺南市永康區龍橋街段口巷弄11號
13204,150702,"22.982743032,120.220447834",臺南市東區段巷弄號崇善路監理站側門與段巷弄口
13205,150698,"22.984503032,120.220447834",臺南市東區東門路2段158
13206,190138,"23.021903032,120.261367834",臺南市永康區永大路2段口巷弄1296號
13207,140042,"22.998143032,120.209447834",臺南市北區成功路段口巷弄16號
13208,173103,"23.037303032,120.243767834",臺南市永康區中正三街段巷弄號口與中正五街段巷弄口
13209,155798,"22.984503032,120.225727834",臺南市東區東門路2段富德街口巷弄號
13210,150686,"22.989783032,120.220447834",臺南市東區長榮路2段長榮路口170巷弄號
13211,154662,"22.923343032,120.224407834",臺南市仁德區保安路1段9號
13212,162109,"23.012663032,120.232327834",臺南市永康區五福街段成功路口巷弄號
13213,141982,"23.079543032,120.211647834",臺南市安定區中沙里省道臺19線段中崙37之2號0
13214,207762,"22.934343032,120.279407834",臺南市善化區段口巷弄號三民路往東方向
13215,131951,"23.005183032,120.201087834",臺南市北區段口巷弄號民德路85巷85號前
13216,240474,"22.940063032,120.313287834",臺南市善化區成功路段成功路口169巷弄號
13217,150652,"23.004743032,120.220447834",臺南市北區開元路段148162號
13218,191865,"23.010023032,120.263127834",臺南市永康區永大路2段口巷弄586號
13219,122456,"23.068983032,120.191407834",臺南市安南區安吉路3段附近
13220,187156,"23.024983032,120.258287834",臺南市永康區永中街段81附近
13221,171045,"23.007823032,120.241567834",臺南市永康區段號忠孝路上(路燈1181號附近)
13222,151935,"23.001223032,120.221767834",臺南市北區小東路段長榮路口巷弄號
13223,23801,"23.093183032,120.089327834",臺南市七股區段巷弄號與段巷弄口
13224,77885,"23.045223032000003,120.145207834",臺南市安南區工業二路段巷弄號口與科技三路段巷弄口
13225,154873,"23.017503032,120.224847834",臺南市永康區大橋三街段37之1號0
13226,222733,"23.079103032,120.295247834",臺南市新市區中興街段口巷弄7號
13227,126507,"22.969543032,120.195367834",臺南市南區永成路3段巷弄293號口與段巷弄口
13228,127324,"22.984063032,120.196247834",臺南市南區府緯街段1140北側
13229,124252,"23.026743032,120.193167834",臺南市安南區安富街段口巷弄350號
13230,218073,"23.072503032,120.290407834",臺南市新市區富強路段信義街口巷弄號
13231,221056,"23.068983032,120.293487834",臺南市新市區永就里中山路段口巷弄193號
13232,171091,"22.987583032,120.241567834",臺南市東區裕忠路段巷弄號口與裕和路段巷弄口
13233,122547,"23.028943032,120.191407834",臺南市安南區郡安路5段
13234,221786,"22.934783032,120.293927834",臺南市善化區文昌里中正路段中正路口巷弄號
13235,201063,"23.076903032,120.272807834",臺南市新市區社內里大洲排水線側車道段口巷弄號
13236,239394,"23.041263032,120.312407834",臺南市新化區護國里中山路段口巷弄102號
13237,215353,"22.960303032,120.287327834",臺南市歸仁區中正南路一段段巷弄號東側與中正南路一段段453巷弄口
13238,221021,"23.084383032,120.293487834",臺南市新市區新和里富安路段富安七街口巷弄號
13239,122574,"23.017063032000003,120.191407834",臺南市北區中華北路一段段巷弄508號東側與段巷弄口
13240,150644,"23.008263032,120.220447834",臺南市北區開元路段口249巷弄3號
13241,157422,"23.017943032,120.227487834",臺南市永康區中華路段巷弄790號與段巷弄口
13242,245156,"22.936983032,120.318127834",臺南市善化區小新里小新營段口巷弄166號
13243,208962,"22.967343032,120.280727834",臺南市歸仁區民生六街段口巷弄5號
13244,227039,"23.054463032,120.299647834",臺南市新化區中正路段口巷弄1083號
13245,208955,"22.970423032,120.280727834",臺南市歸仁區文化街3段281附近
13246,157445,"23.007823032,120.227487834",臺南市北區南園街段127口力行街
13247,150502,"23.070743032000003,120.220447834",臺南市安南區安昌街174段北側安昌街17439
13248,210031,"23.057983032000003,120.282047834",臺南市新市區段口巷弄號北外環道路
13249,216234,"22.946663032,120.288207834",臺南市善化區頂街里三民路段文正路口巷弄號
13250,142153,"23.004303032000003,120.211647834",臺南市北區公園北路段
13251,150412,"22.923343032,120.220007834",臺南市仁德區段中正西路202巷與二仁路一段315巷口
13252,222842,"23.031143032000003,120.295247834",臺南市新化區段口巷弄號豐榮里180甲線6.5K處
13253,125389,"23.087463032,120.194487834",臺南市安定區新吉里安新一路段號0新吉里安新一路(新吉工業區L51-01號路燈)路段
13254,142171,"22.996383032,120.211647834",臺南市中西區中山路段184
13255,125333,"22.925103032000003,120.194047834",臺南市南區同興路段口巷弄號
13256,139609,"23.001663032,120.209007834",臺南市北區公園路段公園南路口巷弄號
13257,126506,"22.969983032,120.195367834",臺南市南區永成路3段口永成路3315
13258,150329,"22.959863032,120.220007834",臺南市仁德區仁愛里保仁路段195
13259,198465,"22.911023032000003,120.269727834",臺南市歸仁區中正南路3段口巷弄322號
13260,238560,"23.034223032,120.311527834",臺南市新化區東榮里中興路段民生路口巷弄號
13261,221020,"23.084823032000003,120.293487834",臺南市新市區段口巷弄號富安七街與富安路
13262,191413,"23.021903032,120.262687834",臺南市永康區段號永平街609號前
13263,208952,"22.971743032,120.280727834",臺南市歸仁區民生北街段口南興里民生北街136
13264,142194,"22.986263032,120.211647834",臺南市東區樹林街22927段36
13265,221230,"22.992423032,120.293487834",臺南市歸仁區保順路段西側中正北路3
13266,221221,"22.996383032,120.293487834",臺南市歸仁區保大路1段口媽廟里保大路1187
13267,220062,"22.945343032,120.292167834",臺南市善化區中山路段口巷弄368號
13268,125256,"22.958983032,120.194047834",臺南市南區興隆路段800北側
13269,232175,"23.038623032,120.304927834",臺南市新化區太平里忠孝路段民權街口巷弄號
13270,191183,"22.936103032,120.262247834",臺南市仁德區德崙路段口上崙里德崙路801
13271,169794,"22.997263032,120.240247834",臺南市永康區復興路段巷弄427號與段巷弄口
13272,104223,"23.050503032,120.172487834",臺南市學甲區段口巷弄號秀昌里中山路
13273,111728,"22.927303032,120.179967834",臺南市南區灣裡路段口88巷弄260-8號
13274,219946,"22.996383032,120.292167834",臺南市歸仁區段巷弄號保大路一段269號與段巷弄口
13275,109930,"22.970423032,120.178207834",臺南市佳里區忠仁里延平路段口巷弄141號
13276,123090,"22.977023032,120.191847834",臺南市南區金華路2段三官路口34巷弄號
13277,126570,"22.941823032,120.195367834",臺南市南區永成路1段口巷弄157號
13278,123921,"22.985383032,120.192727834",臺南市南區建南路段口巷弄77號
13279,238416,"22.910583032,120.311087834",臺南市柳營區士林里柳營路2段建業路口巷弄號
13280,169379,"22.992863032,120.239807834",臺南市東區裕永路段號平實路
13281,148851,"23.049183032,120.218687834",臺南市安南區安和路3段227號
13282,123093,"22.975703032,120.191847834",臺南市南區段巷弄號新興路282號與段巷弄口
13283,218055,"23.080423032,120.290407834",臺南市新市區段口巷弄號富林路與富安三街
13284,172718,"23.019703032,120.243327834",臺南市永康區中山南路段口巷弄664號
13285,144786,"22.967783032,120.214287834",臺南市南區國民路段口巷弄22647號
13286,125662,"22.967343032,120.194487834",臺南市南區新都路段永成路口巷弄號
13287,143900,"22.983623032,120.213407834",臺南市東區大同路1段175號大同路1197
13288,127258,"23.013103032,120.196247834",臺南市北區海安路三段段781巷弄號口與文成路段750巷弄口
13289,122687,"22.967343032,120.191407834",臺南市南區西門路1段新都路口巷弄號
13290,123112,"22.967343032,120.191847834",臺南市南區新都路段巷弄528號與段巷弄口
13291,156930,"23.047423032,120.227047834",臺南市安南區開安三街段口開安五街
13292,117145,"22.974823032,120.185687834",臺南市南區新興路段口巷弄486號
13293,121402,"22.971743032,120.190087834",臺南市南區鹽埕路段口291巷弄3號
13294,216497,"23.017943032,120.288647834",臺南市永康區段台39線2公里前
13295,123082,"22.980543032,120.191847834",臺南市南區金華路2段巷弄210號與段巷弄口
13296,171478,"23.004303032000003,120.242007834",臺南市永康區忠孝路段7622號
13297,119710,"22.968223032,120.188327834",臺南市南區鹽埕路段鹽埕路口巷弄號
13298,123077,"22.982743032,120.191847834",臺南市南區金華路2段3080
13299,143751,"23.049183032,120.213407834",臺南市安南區育安三街段97
13300,188013,"23.021903032,120.259167834",臺南市永康區永平街段巷弄427號與段巷弄口
13301,171459,"23.012663032,120.242007834",臺南市永康區段口巷弄號忠孝路運動公園1172路燈桿前
13302,125064,"23.043463032,120.194047834",臺南市安南區安中路1段757巷弄10號附近與段巷弄口
13303,123022,"23.006943032,120.191847834",臺南市北區文賢路313段口文賢路285
13304,126705,"23.069423032,120.195807834",臺南市安南區公學路2段187號
13305,220098,"22.929503032,120.292167834",臺南市歸仁區高發三路段號歸仁七路
13306,229869,"22.931263032,120.302287834",臺南市新營區民生里民治路段口巷弄301號
13307,219216,"22.943583032,120.291287834",臺南市善化區文昌里中和街段口巷弄13號
13308,112491,"22.965583032,120.180847834",臺南市南區新和一路段體育路口3巷弄8號
13309,142229,"22.970863032,120.211647834",臺南市南區中華南路一段段口巷弄151號
13310,209869,"22.942263032,120.281607834",臺南市新營區段口巷弄號護鎮里南80線客轉高幹11號電線桿旁路口
13311,123044,"22.997263032,120.191847834",臺南市中西區西寧街段口巷弄25號
13312,244728,"22.938303032,120.317687834",臺南市新營區民族路段義和街口142巷弄號
13313,148884,"23.034663032,120.218687834",臺南市安南區安通路2段巷弄50號與段巷弄口
13314,134239,"22.933463032,120.203287834",臺南市西港區西港里中山路段口巷弄252號
13315,216377,"23.070743032000003,120.288647834",臺南市新市區富強路段巷弄106號與段巷弄口
13316,100124,"22.984063032,120.168087834",臺南市佳里區安西里區道南19線段區道南26線口巷弄號
13317,126710,"23.067223032,120.195807834",臺南市安南區長溪路3段37338號
13318,78618,"22.909703032,120.145647834",臺南市七股區段口巷弄號
13319,123076,"22.983183032,120.191847834",臺南市南區金華路2段3200
13320,155328,"23.004303032000003,120.225287834",臺南市北區段號林三路三段140巷果貿二村國宅社區旁
13321,200459,"22.968663032,120.271927834",臺南市歸仁區中山路3551段81附近
13322,240075,"22.928623032,120.312847834",臺南市新營區永平里復興路段民權路口巷弄號
13323,144160,"23.056223032,120.213847834",臺南市安南區北安路4段州南二街口巷弄號
13324,216604,"22.970863032,120.288647834",臺南市歸仁區段巷弄號後市里文化街二段與民權北路106巷口與段巷弄口
13325,257858,"22.958103032,120.331327834",臺南市關廟區段巷弄號東勢里東安街民族路口與段巷弄口
13326,246850,"22.939623032,120.319887834",臺南市善化區小新里成功路段口巷弄1之1號
13327,120980,"22.970423032,120.189647834",臺南市南區?埕路段口巷弄240號
13328,197631,"23.090983032,120.269287834",臺南市新市區豐華段口巷弄53之10號
13329,209626,"23.049183032,120.281607834",臺南市永康區段巷弄號王行東路344088號路燈附近與段巷弄口
13330,257861,"22.956783032,120.331327834",臺南市關廟區段號東安街與民族街口
13331,216627,"22.960743032,120.288647834",臺南市歸仁區段中正南路一段391號前
13332,262427,"23.004743032,120.336167834",臺南市後壁區段口巷弄號菁寮里菁寮262號前
13333,185923,"23.006503032,120.256967834",臺南市永康區大灣路段口942巷371弄1號
13334,114710,"22.924223032,120.183047834",臺南市南區灣裡路段口巷弄436號
13335,219748,"23.083503032000003,120.292167834",臺南市新市區新和里富安六街段號富安路
13336,169754,"23.014863032,120.240247834",臺南市永康區中山南路316段
13337,124758,"22.991103032,120.193607834",臺南市中西區府前路二段段147號
13338,127231,"23.024983032,120.196247834",臺南市安南區海佃路一段段海佃路一段口158巷弄號
13339,172671,"23.040383032,120.243327834",臺南市永康區新民街段20
13340,236669,"22.931263032,120.309327834",臺南市善化區蓮潭里陽光三路段蓮潭北三街口巷弄號
13341,255296,"22.963383032000003,120.328687834",臺南市後壁區段口巷弄號新東里新港東31-1號前
13342,67634,"23.067663032,120.134647834",臺南市安南區台江大道5段北側安明路四段
13343,333129,"22.937863032000003,120.409207834",臺南市東山區段口巷弄號大客里大庄16號
13344,122261,"22.967783032,120.190967834",臺南市南區新都路段口巷弄562之1號
13345,124772,"22.984943032,120.193607834",臺南市南區建南路段510附近
13346,123302,"23.070743032000003,120.192287834",臺南市安南區公學路2段220巷弄368號與段巷弄口
13347,188009,"23.023663032,120.259167834",臺南市永康區永華路段475
13348,254304,"23.025863032,120.327807834",臺南市新化區知義里中興路段巷弄號西側與區道南168-1線段巷弄口
13349,126762,"23.044343032,120.195807834",臺南市安南區怡安路2段525
13350,148828,"23.059303032000003,120.218687834",臺南市安南區安和路4段號安和路4406
13351,110846,"22.941383032,120.179087834",臺南市南區喜樹路段喜明街口151巷弄號
13352,231573,"22.929503032,120.304047834",臺南市新營區民生里復興路段口巷弄234號
13353,155359,"22.990663032,120.225287834",臺南市東區東寧路段244
13354,156899,"23.061063032,120.227047834",臺南市安南區長和路1段號慶和路
13355,219787,"23.066343032,120.292167834",臺南市新市區永就里中華路段0永就里中華路新市橋上
13356,325458,"22.947103032,120.401287834",臺南市東山區段口巷弄號東中里信義街3號前
13357,59999,"23.061063032,120.126727834",臺南市安南區段巷弄號城西街一段與段巷弄口
13358,148795,"23.073823032,120.218687834",臺南市安南區安昌街275段75
13359,126766,"23.042583032,120.195807834",臺南市安南區安中路1段號安中路1703
13360,144122,"23.072943032,120.213847834",臺南市安南區安和路6段133-3號
13361,124787,"22.978343032,120.193607834",臺南市南區三官路段東側仁慈街
13362,146057,"22.969543032,120.215607834",臺南市南區大同路2段口巷弄632號
13363,338994,"22.975263032,120.415367834",臺南市白河區白河里中正路段口巷弄9號
13364,171511,"22.989783032,120.242007834",臺南市東區裕農路段巷弄847號附近與段巷弄口
13365,124781,"22.980983032,120.193607834",臺南市南區三官路段口巷弄8號
13366,338140,"22.977023032,120.414487834",臺南市白河區永安里開明街段昇平街口巷弄號
13367,191069,"22.986263032,120.262247834",臺南市仁德區段號土庫路185巷4號旁
13368,148702,"22.927743032,120.218247834",臺南市仁德區段成功里台86線南下機車迴轉道
13369,144146,"23.062383032,120.213847834",臺南市安南區北安路4段300東側
13370,190615,"22.999023032,120.261807834",臺南市永康區南興路段94附近
13371,125070,"23.040823032,120.194047834",臺南市安南區安中路1段701巷弄69號與段巷弄口
13372,149673,"23.061503032,120.219567834",臺南市安南區安和路4段5388722402號
13373,169776,"23.005183032,120.240247834",臺南市永康區段號忠孝路152巷2號前
13374,190582,"23.013543032,120.261807834",臺南市永康區公園路段口公園路63
13375,117064,"23.010463032,120.185687834",臺南市北區大興街段大興街口巷弄號
13376,95467,"22.976143032,120.163247834",臺南市佳里區段口巷弄號
13377,232411,"22.934783032,120.304927834",臺南市新營區新北里民治路段口巷弄190號
13378,247272,"22.940943032,120.320327834",臺南市新營區王公里民族路段義和街口150巷弄號
13379,149381,"23.002983032,120.219127834",臺南市北區東豐路段口勝利路
13380,89338,"23.054903032,120.157087834",臺南市安南區安中路4段巷弄560號與段巷弄口
13381,171385,"23.045223032000003,120.242007834",臺南市永康區新行街段巷弄號口與永安路段165巷30弄口
13382,112490,"22.966023032000003,120.180847834",臺南市佳里區鎮山里仁愛路段中興街口巷弄號
13383,134675,"22.928623032,120.203727834",臺南市西港區慶安里中山路段口巷弄79號
13384,213723,"22.929503032,120.285567834",臺南市新營區嘉芳里嘉芳街段八德路口巷弄號
13385,229868,"22.931703032,120.302287834",臺南市新營區民生里民治路段口巷弄261號
13386,149368,"23.008703032,120.219127834",臺南市北區段開元路249巷與開元路73巷94弄口
13387,115138,"22.922903032,120.183487834",臺南市南區灣裡路段口巷弄449號
13388,220529,"22.926863032,120.292607834",臺南市新營區南紙里太子路段長榮路口巷弄號
13389,109509,"22.968663032,120.177767834",臺南市佳里區鎮山里自由街段自由街口巷弄號
13390,229437,"22.934343032,120.301847834",臺南市新營區民治路段口300巷弄28號
13391,220390,"22.988023032,120.292607834",臺南市歸仁區段號中正北路二段452巷口
13392,243023,"22.940503032,120.315927834",臺南市新營區中正路段樂利街口巷弄號
13393,209382,"22.969543032,120.281167834",臺南市歸仁區段巷弄號民生北街50巷口與段巷弄口
13394,211170,"22.930823032,120.282927834",臺南市歸仁區歸仁大道段口武東里歸仁二路
13395,122948,"23.039503032,120.191847834",臺南市安南區大安街段656附近同安路166
13396,293297,"23.072943032,120.368287834",臺南市柳營區段口巷弄號果毅里果毅後240之4號前
13397,280358,"22.969103032,120.354647834",臺南市關廟區花園里中正路段巷弄41號與段巷弄口
13398,100595,"22.963823032,120.168527834",臺南市佳里區段口巷弄號建南里佳南路797號旁未命名道路
13399,212887,"22.923343032,120.284687834",臺南市新營區南紙里太子路段口巷弄430之6號
13400,178037,"22.923343032,120.248607834",臺南市鹽水區段口巷弄號三明里大莊4號之15前，省道臺19線上
13401,249403,"22.938303032,120.322527834",臺南市新營區新東里東興路段東興二街口巷弄號
13402,149858,"22.980103032,120.219567834",臺南市東區崇德路段崇德二街口巷弄號
13403,187608,"23.013103032,120.258727834",臺南市永康區永華路段永華路口巷弄號
13404,155005,"22.959423032,120.224847834",臺南市仁德區保華路段108附近
13405,120962,"22.978343032,120.189647834",臺南市南區新孝路段口巷弄50號
13406,200077,"22.949743032,120.271487834",臺南市鹽水區岸內里北門路段蔦松路口巷弄號
13407,167855,"22.915423032,120.238047834",臺南市鹽水區段口巷弄號
13408,157041,"22.998583032,120.227047834",臺南市東區東和路段口巷弄102號
13409,143325,"23.049623032,120.212967834",臺南市安南區段巷弄號北安路三段與段巷弄口
13410,125144,"23.008263032,120.194047834",臺南市北區文賢路段巷弄582號與段巷弄口
13411,199636,"22.956783032,120.271047834",臺南市歸仁區段口巷弄號六甲八街149巷26號
13412,143344,"23.041263032,120.212967834",臺南市安南區修安街段培安路口巷弄號
13413,126573,"22.940503032,120.195367834",臺南市南區永成路2段巷弄號南側與明興路段619巷弄口
13414,120155,"22.959423032,120.188767834",臺南市佳里區段口巷弄號鎮山94-47號
13415,107870,"22.941823032,120.176007834",臺南市南區濱南路段口巷弄號
13416,143364,"23.032463032000003,120.212967834",臺南市安南區安和路2段318口政安路
13417,232092,"23.075143032,120.304927834",臺南市新市區港墘里崙頂段口巷弄75號
13418,171378,"23.048303032,120.242007834",臺南市永康區段三民里永安路西向車道
13419,186918,"22.942703032,120.257847834",臺南市仁德區德崙路77段口上崙里德崙路77114
13420,169773,"23.006503032,120.240247834",臺南市永康區中興街段口巷弄36號中興街36號前
13421,216177,"22.971743032,120.288207834",臺南市歸仁區文化里民權北路段191號
13422,67448,"22.962503032,120.134207834",臺南市七股區篤加里省道臺17線段區道南25-3線口巷弄號
13423,146530,"22.948423032,120.216047834",臺南市南區機場路段口巷弄775號
13424,198664,"23.010463032,120.270167834",臺南市永康區大灣路段巷弄95號附近與段巷弄口
13425,143505,"22.970423032,120.212967834",臺南市南區公英一街段北側中華南路一段77
13426,185865,"23.032023032,120.256967834",臺南市永康區自強路段445號
13427,68460,"23.078223032,120.135527834",臺南市安南區安明路4段口巷弄1300-1號
13428,131919,"23.019263032,120.201087834",臺南市北區北成路段育德三街口巷弄號
13429,143066,"22.976583032,120.212527834",臺南市南區大林路段大林路口巷弄號
13430,149022,"22.973943032,120.218687834",臺南市東區榮譽街84段口中華東路3452
13431,109499,"22.973063032,120.177767834",臺南市佳里區忠仁里延平路段口巷弄237號
13432,122992,"23.020143032,120.191847834",臺南市安南區府安路6段5號
13433,216272,"22.929943032,120.288207834",臺南市歸仁區高發二路段巷弄號口與歸仁五路段巷弄口
13434,172788,"22.988903032,120.243327834",臺南市東區裕誠路段口裕孝路
13435,202239,"22.933463032,120.273687834",臺南市鹽水區自強街段自立街口巷弄號
13436,85216,"22.998583032,120.152687834",臺南市安平區安平路段口同平路
13437,186827,"22.982743032,120.257847834",臺南市仁德區中正路3段附近土庫里土庫路
13438,148981,"22.991983032,120.218687834",臺南市東區東寧路段口巷弄44575號
13439,108347,"22.918943032,120.176447834",臺南市南區濱南路段興南街口巷弄號
13440,111869,"23.052263032,120.180407834",臺南市安南區仁安路段功安三街口巷弄號
13441,143693,"23.074703032,120.213407834",臺南市安定區中沙里省道臺19線段沙崙35號0
13442,145202,"22.971743032,120.214727834",臺南市南區大同路2段口巷弄530號
13443,143738,"23.054903032,120.213407834",臺南市安南區北安路3段北側北安路3752
13444,106094,"22.975263032,120.174247834",臺南市佳里區光復路段和平街口巷弄號
13445,280130,"23.069423032,120.354647834",臺南市新化區段口巷弄號台20線18.4K處
13446,185859,"23.034663032,120.256967834",臺南市永康區龍埔街段460號
13447,112487,"22.967343032,120.180847834",臺南市佳里區鎮山里中興街段中興街口巷弄號
13448,100992,"22.976143032,120.168967834",臺南市佳里區安西里文化路段育善街口巷弄號
13449,186907,"22.947543032,120.257847834",臺南市仁德區後壁里德善路段德善路口巷弄號
13450,143454,"22.992863032,120.212967834",臺南市東區前鋒路段口衛民街
13451,149271,"23.051383032,120.219127834",臺南市安南區安和路4段42號
13452,143459,"22.990663032,120.212967834",臺南市東區前鋒路段口巷弄67號
13453,143460,"22.990223032000003,120.212967834",臺南市東區前鋒路段巷弄22號與段巷弄口
13454,149266,"23.053583032,120.219127834",臺南市安南區安和路4段160
13455,163562,"22.934343032,120.233647834",臺南市安定區段口巷弄號南122線與保西橋路口
